staSeq,locationName,locationDescription,locationType,ylat,xlong,sourceMapScale,horizCollectMethod,horizRefDatum,stateCd,munName,subBasin,adbSegID,hydroID,stationsCommentTxt,createDate,createUser,lastUpdateDate,lastUpdateUser,,
17485,Housatonic River,mainstem center channel directly infront of furnace brook outlet,River/Stream,41.8212,-73.3717,24000,Interpolation-Map,NAD83,CT,CORNWALL,6000,Needs,NULL,Initial Site Number= or alias of =//site comments:add as fisheries hobos 2009 work,3/1/2010 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
15043,Furnace Brook,upstream Mouth to Route 4,River/Stream,41.8212,-73.3713,24000,Interpolation-Map,NAD83,CT,CORNWALL,6010,CT6010-00_01,103006457,Initial Site Number=282 or alias of =//site comments:Segment was sampled for trout to see if contaminated fish from Hous river are moving upstream.,6/11/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
15853,Tankerhoosen River,between Route 30/83 and Dam,River/Stream,41.8214,-72.4993,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_01,NULL,Initial Site Number= or alias of =//site comments:site had hobo added spring 2006.  Access to site via 30/83 and walk in or by abanodoned factory.,4/27/2006 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
19139,Plum Gully Brook,DS of Deming Rd,River/Stream,41.821656,-72.556698,0,Interpolation-Satellite,WGS84,CT,SOUTH WINDSOR,4004,NULL,NULL,,9/2/2016 12:32,HagstromN,9/2/2016 12:33,HagstromN,,
15384,Podunk River,at Mill on the River Resteraunt,River/Stream,41.8219,-72.5888,24000,Interpolation-Map,NAD83,CT,SOUTH WINDSOR,4004,NOSEG,NULL,Initial Site Number=1321.01 or alias of =//site comments:,12/31/2003 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
15091,Fenton River,behind Uconn Well Field building A,River/Stream,41.8222,-72.2309,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3207,CT3207-00_01b,107001875,Initial Site Number=273 or alias of =781.05  11-002//site comments:Mansfield Conservation Commission does RBV  SEARCH does chem and macros.  Site was completely dry due to Uconn Well Field diversion during 9/9/05 for a stretch of approximately 1 mile.,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
19021,Farm Brook,Upstream Oakland Rd/Rt 30,River/Stream,41.82225,-72.543615,0,Interpolation-Satellite,WGS84,CT,SOUTH WINDSOR,4004,CT4004-02_01,106003364,2016 Probabilistic station CTS06621-1012; Hobo located downstream Felt Rd - 150m sample will extend from US Oakland Rd to upstream Felt Rd,5/13/2016 14:45,LallyMe,11/17/2021 18:20,BeckerM,,
17374,Housatonic River,75 yds upstream of Furnace Brook confluence,River/Stream,41.8225,-73.3715,24000,Interpolation-Map,NAD83,CT,CORNWALL,6000,Needs,NULL,Initial Site Number= or alias of =//site comments:added for fisheries hobo project,12/15/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16697,Goodwin Brook,100 M DS of state forest access rd off morey rd,River/Stream,41.8225,-72.0978,24000,Unknown,NAD83,CT,CHAPLIN,3200,CT3200-04_01,107001896,Initial Site Number=6076 or alias of =6076//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
15736,Fenton River,behind well UC-B,River/Stream,41.8228,-72.2334,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3207,CT3207-00_01b,NULL,Initial Site Number=FEN-UCB or alias of =//site comments:,9/16/2005 0:00,BellucciC,3/12/2010 0:00,BeaucheneM,,
20294,Skungamaug River  NNT to,US Grant Hill Raod,River/Stream,41.822883,-72.376371,0,Interpolation-Satellite,WGS84,CT,TOLLAND,3106,3106-13-1,NULL,; IFD fish sampling location US of Grant Hill Raod,9/6/2019 12:07,EltzB,12/27/2021 17:18,BeckerM,,
16055,Willimantic River,downstream Merrow Road,River/Stream,41.823,-72.314,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3100,CT3100-00_03,107001885,Initial Site Number= or alias of =//site comments:new RBV site fall 2006 UCONN SWC club,11/13/2006 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
15322,Mount Hope River,first pull off downstream Tower Road/Mount Hope Road,River/Stream,41.8231,-72.1721,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3206,CT3206-00_01,107001883,Initial Site Number=11-005 or alias of =//site comments:site added as RBV by Willimantic Water Works Staff,12/8/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
15206,Tankerhoosen River,US Small pond (below dobsonville pond),River/Stream,41.8232,-72.4934,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_01,106003360,Initial Site Number=32-003 or alias of =//site comments:Hockanum River Watershed Association Friends of Hockanum River Linear Park RBV Site 2011  2012  2013 (Talcottville Gorge site); at Talcottville Gorge,9/22/2003 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
19066,Newbury Brook,10 m above Conn. River,River/Stream,41.823295,-72.639251,0,Interpolation-Satellite,WGS84,CT,SOUTH WINDSOR,4000,NULL,106003372,,7/8/2016 14:11,HagstromN,10/5/2021 14:34,BeckerM,,
20624,NNT to Rattlesnake Hill Brook,DS of Maple Ave,River/Stream,41.823464,-72.911027,0,Interpolation-Digital Map Source,WGS84,CT,CANTON,4300,NULL,NULL,LGMH sampled 2021,10/19/2021 9:31,AarrestadA,10/19/2021 9:31,AarrestadA,,
17835,East Branch Stonehouse Brook,above marsh/pond on Pumpkin Hill Rd,River/Stream,41.82351,-72.12563,24000,Interpolation-Satellite,NAD83,CT,CHAPLIN,3204,CT3204-01_01,NULL,; 19088,12/16/2011 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
19731,Mill Brook  Unnamed tributary to,At Leedsville Rd.,River/Stream Perennial,41.82358,-73.50492,0,Interpolation-Satellite,WGS84,CT,SHARON,6302,NULL,103006474,,6/16/2017 14:13,HumphreysM,10/5/2021 14:34,BeckerM,,
18823,"Tankerhoosen River  Unnamed tributary to (Tucker Brook"")""",200ft US confluence with Tankerhoosen River  at Dobson Rd,River/Stream,41.823637,-72.4872,0,Interpolation-Satellite,WGS84,CT,VERNON,4503,NULL,106003330,Established 2014 by Vernon Conservation Commission as new RBV site,11/17/2014 11:56,LallyMe,10/5/2021 14:34,BeckerM,,
20625,Rattlesnake Hill Brook,DS of Dowd Ave,River/Stream,41.823776,-72.908871,0,Interpolation-Digital Map Source,WGS84,CT,CANTON,4300,NULL,NULL,LGMH sampled 2021,10/19/2021 9:31,AarrestadA,10/19/2021 9:31,AarrestadA,,
15164,Furnace Brook,at Picnic table pool adjacent to Route 4,River/Stream,41.823876,-73.357791,24000,Interpolation-Map,NAD83,CT,CORNWALL,6010,CT6010-00_01,103006457,Initial Site Number=16303 or alias of =211.01//site comments:site sampled by fisheries for IBI calibration and Housatonic Valley Regional as part of SEARCH in 1994 HVA RBV Site 2012; 2nd pulloff headed north on Route 7 from Route 4/Cornwall Bridge center,9/22/2003 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
17165,Valley Brook,Off Valley Rd. 1.2 KM US Birdseye Brook,River/Stream,41.8239,-73.3347,24000,Unknown,NAD83,CT,CORNWALL,6010,Needs,103006340,Initial Site Number=4093 or alias of =4093//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
16103,Guinea Brook,downstream West Woods Road #2 at USGS gage,River/Stream,41.823994,-73.430092,24000,Interpolation-Map,NAD83,CT,SHARON,6011,NOSEG,103006317,; at the first crossing upstream from Route 4 there is an old USGS gage at the location.,5/4/2011 9:00,Unknown,11/17/2021 18:20,BeckerM,,
17884,Little River  tributary to,off Lewis Rd between two ponds,River/Stream,41.82415,-72.03941,24000,Interpolation-Satellite,NAD83,CT,HAMPTON,3805,needs,NULL,; 19099,12/16/2011 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
15258,Railroad Brook,at footbridge In Valley Falls St. Park  Northern end of Freja Park,River/Stream,41.8242,-72.4454,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-04,106003352,Initial Site Number=35-004 or alias of =//site comments:RBV  Cheeny Tech,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
17168,Wade Brook,150 M above brooklyn rd,River/Stream,41.8242,-72.0108,24000,Unknown,NAD83,CT,POMFRET,3711,Needs,NULL,Initial Site Number=6140 or alias of =6140//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
20056,Nickel Mine Brook,US University Drive,River/Stream,41.824332,-73.15946,0,Interpolation-Satellite,WGS84,CT,TORRINGTON,6903,NULL,NULL,Station created for streamflow photo documentation project,5/14/2018 10:22,CzarnowskiMM,5/14/2018 10:22,CzarnowskiMM,,
17691,Tumble Brook,Downstream @ Medinah Drive,River/Stream,41.82445,-72.74925,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,NULL,NULL,Old station ID 6698 and 6921 (duplicates - same lat/long),10/24/2011 9:24,IacobucciA,1/22/2016 9:42,LallyMe,,
19576,Natchaug River,Morey Rd,River/Stream,41.824794,-72.09788,0,Interpolation-Satellite,WGS84,CT,CHAPLIN,3200,CT3200-00_02,NULL,IFD forest inventory,3/28/2017 7:23,HagstromN,10/7/2021 14:01,BeckerM,,
17387,Knowlton Pond Brook,at Mt. Hope route 89,River/Stream,41.8248,-72.1717,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3206,Needs,NULL,"Initial Site Number= or alias of =//site comments:added for fisheries hobo project; Previously named McLaughlin Pond Brook"" - error?  DEEP GIS layer identifies as Knowlton Pond Brook""",12/15/2009 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
19388,Fenton River,By end of access rd   Well c,River/Stream,41.824848,-72.234678,0,Interpolation-Satellite,WGS84,CT,MANSFIELD,3207,NULL,NULL,Control section above dewatered area-below field,12/16/2016 11:03,HagstromN,12/16/2016 11:04,HagstromN,,
17174,Wash Brook,US Gabb Rd Bridge off Rte 189,River/Stream,41.825,-72.7386,24000,Unknown,NAD83,CT,BLOOMFIELD,4404,CT4404-09,106003475,Initial Site Number=2 or alias of =2//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
20257,Housatonic River,650m US of Rte 4 bridge,River/Stream,41.82512,-73.374138,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6000,NULL,NULL,Thermograph site,8/5/2019 13:09,HagstromN,8/5/2019 13:09,HagstromN,,
19160,Guinea Brook,30m upstream Kings Hill Rd,River/Stream,41.825278,-73.425543,0,Interpolation-Satellite,WGS84,CT,SHARON,6011,6011-,103006317,Established 2016 by HVA as new thermal monitoring location,9/28/2016 12:00,LallyMe,10/5/2021 14:34,BeckerM,,
16899,Nepaug River,90 m US Rte 202  1st crossing from Nepaug Res.,River/Stream,41.8256,-72.973,24000,Unknown,NAD83,CT,NEW HARTFORD,4310,Needs,NULL,Initial Site Number=32 or alias of =32//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
17854,Mashentuck Brook  tributary to,DS OF BURLINGAME RD,River/Stream,41.8256,-71.83645,24000,Interpolation-Satellite,NAD83,CT,KILLINGLY,3404,needs,NULL,END FENCED OFF  WENT UP THROUGH CULVERT TO OTHER SIDE TO FINISH  BIG HONEY POOL RIGHT BELOW CULVERTS; 22043,12/16/2011 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
14841,FARMINGTON RIVER,100 meters upstream Steele bridge on Town Bridge Road,River/Stream,41.8257,-72.9295,24000,GPS-Unspecified,NAD83,CT,CANTON,4300,CT4300-00_04,105000209,Initial Site Number=CT 21-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Easily wadeable at low flows large riffle area.,4/25/2002 0:00,Unknown,10/5/2021 14:34,BeckerM,,
18416,Marshepaug River,Upstream Sharon Tpk/Route 4 (DS Tyler Lake),River/Stream,41.82589,-73.25471,24000,Interpolation-Map,NAD83,CT,GOSHEN,6701,NULL,103006368,Old Database Station ID 6748 Established in 2012 by Housatonic Valley Association (HVA) as new RBV site,1/24/2013 11:30,LallyMe,10/5/2021 14:34,BeckerM,,
17147,East Br. Shepaug River  tributary to,DS Wadhams Rd in State Forest,River/Stream,41.8264,-73.295,24000,Unknown,NAD83,CT,CORNWALL,6700,Needs,103006316,Initial Site Number=4114 or alias of =4114//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
17388,Mclaughlin pond outflow,outflow near large dam southern outflow close to mount hope rd,River/Stream,41.8264,-72.18,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3206,Needs,NULL,Initial Site Number= or alias of =//site comments:added for fisheries hobo project,12/15/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16382,Bakersville Brook,upstream Route 202,River/Stream,41.8267,-73.0449,24000,Interpolation-Map,NAD83,CT,NEW HARTFORD,4310,CT4310-01_02,NULL,Initial Site Number=20652 or alias of =//site comments:,7/23/2008 0:00,BeaucheneM,10/24/2016 13:40,HagstromN,,
19500,Mount Hope River,300 m US Mount Hope Rd,River/Stream,41.826747,-72.169269,0,Interpolation-Satellite,WGS84,CT,MANSFIELD,3206,NULL,NULL,IFD,2/1/2017 10:44,HagstromN,2/1/2017 10:44,HagstromN,,
17730,White Brook,At Searles Road and Town Line,River/Stream,41.826914,-71.933157,0,Interpolation-Satellite,WGS84,CT,POMFRET,3710,NULL,NULL,; sampled for bacteria by Jean Pilo of ECCD,11/21/2011 14:40,BeaucheneM,11/17/2021 18:20,BeckerM,,
16778,Ivy Mountain Brook,100 M US Pie Hill Rd,River/Stream,41.827,-73.205,24000,Unknown,NAD83,CT,GOSHEN,6705,CT6705-01_01,103006257,Initial Site Number=4057 or alias of =4057//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
14470,Tankerhoosen River,upstream Tunnel Road,River/Stream,41.8272,-72.464,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_02,106003411,Initial Site Number=HR7A or alias of =1461.09 32-002//site comments:site samples as part of Hockanum River TMDL development Friends of Hockanum River Linear Park RBV site 2011  2012,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
20319,East Branch Shepaug River  Unnamed tributary to,Adjacent to Wadhams Road  ~380 m north,River/Stream,41.827436,-73.289136,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6700,CT6700-02_01,103006231,Established Fall 2019 as new 2020 probmon site; Probmon site - CTS06621-1159,9/20/2019 9:12,AarrestadA,11/17/2021 18:20,BeckerM,,
16995,Railroad Brook,US tankerhoosen river DS Bread and Milk Road,River/Stream,41.827722,-72.448279,24000,Unknown,NAD83,CT,VERNON,4503,CT4503-04_01,106003352,Initial Site Number=5234 or alias of =5234//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
15167,Roaring Brook,25 meters DS Washburn Rd. crossing,River/Stream,41.8278,-72.8797,24000,Interpolation-Map,NAD83,CT,CANTON,4312,CT4312-00_03,NULL,Initial Site Number=231.02 or alias of =//site comments:Canton HS,9/22/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
14252,Housatonic River,upstream 0.25 miles Housatonic Meadows State Park,River/Stream,41.828,-73.3815,24000,Interpolation-Map,NAD83,CT,CORNWALL,6000,CT6000-00_06,NULL,Initial Site Number=126 or alias of =//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
18804,Furnace Brook,ADJACENT TO RTE 4 AT LOWER BOUNDARY OF NEW STATE LAND,River/Stream Perennial,41.82802,-73.35386,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,NULL,NULL,,10/29/2014 16:13,HumphreysM,12/21/2021 14:17,BeckerM,,
19706,Nepaug River,375m upstream Route 202  behind Browns Corner Rec Area ball fields,River/Stream,41.828341,-72.972396,0,Interpolation-Satellite,WGS84,CT,NEW HARTFORD,4310,4310,105001389,Established 2017 by Farmington Valley TU chapter as new volmon stream temperature monitoring location,6/1/2017 9:55,LallyMe,10/5/2021 14:34,BeckerM,,
19567,Quinebaug River,AT end of Laurel Dr,River/Stream,41.828562,-71.905184,0,Interpolation-Satellite,WGS84,CT,KILLINGLY,3700,NULL,NULL,IFD,2/21/2017 13:19,HagstromN,2/21/2017 13:19,HagstromN,,
20191,Grants Brook,at River Road,River/Stream,41.82858,-72.1675,0,Interpolation-Satellite,WGS84,CT,MANSFIELD,3206,CT3206-11_01,107001966,Established 2018 by TLGV as new temperature monitoring location,5/17/2019 15:30,LallyMe,12/27/2021 17:18,BeckerM,,
16280,Nepaug River,at mouth upstream Powder Mill Road,River/Stream,41.8286,-72.9301,24000,Interpolation-Map,NAD83,CT,CANTON,4310,CT4310-00_01,NULL,Initial Site Number= or alias of =//site comments:Added due to fish community samples collected summer 2007 by UCONN Yoichiro Kanno,1/25/2008 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16341,Nod Brook,at Moutain Road Crossing,River/Stream,41.8286,-72.8667,24000,Unknown,NAD83,CT,SIMSBURY,4317,CT4317-00_01,NULL,Initial Site Number=CTS06621-0467 or alias of =//site comments:,4/11/2008 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17430,Tankerhoosen river,Lower property boundy of WMA  0.25 miles ds of Bolton Rd,River/Stream,41.8289,-72.4513,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_02,NULL,Initial Site Number= or alias of =//site comments:added for fisheries hobo project,12/15/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
15205,Tankerhoosen River,DS Bolton Road,River/Stream,41.8294,-72.4482,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_02,106003441,Initial Site Number=32-001 or alias of =5235//site comments:Hockanum River Watershed Association  fisheries sample number 5235 Friends of Hockanum River Linear Park RBV site 2011  2012  2013,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
20321,Slater Brook,475 m US of Slater Hill Rd,River/Stream,41.82979,-71.82418,0,Interpolation-Satellite,WGS84,CT,KILLINGLY,3404,CT3404-06_01,109002890,Established Fall 2019 as new 2020 probmon site; Probmon site - CTS06621-1196,9/24/2019 14:24,AarrestadA,12/27/2021 17:18,BeckerM,,
17097,Tankerhoosen River,below railroad brook,River/Stream,41.829893,-72.453675,24000,Unknown,NAD83,CT,VERNON,4503,CT4503-00_02,NULL,Initial Site Number=5233 or alias of =5233//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,11/18/2016 11:55,HagstromN,,
14349,Nepaug River,upstream Route 202 & Steadman Road,River/Stream,41.83,-72.9947,24000,Interpolation-Map,NAD83,CT,NEW HARTFORD,4310,CT4310-00_02,105001395,Initial Site Number=195 or alias of =//site comments:Most upstream crossing with Route 202,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
16302,Slater Brook,At Berlingame Road,River/Stream,41.8301,-71.8352,24000,Unknown,NAD83,CT,KILLINGLY,3404,CT3404-06_01,NULL,Initial Site Number=CTS06621-0300 or alias of =//site comments:,4/11/2008 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
15124,Tankerhoosen River,100 meters DS pond in Belding TMA,River/Stream,41.8305,-72.4479,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_02,106003441,Initial Site Number=1461.11 or alias of =//site comments:Rockville HS,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
20808,Fishers Brook,75 ft. downstream of the driveway cossing at the end of Ellise Road,River/Stream,41.83051,-72.224472,0,Interpolation-Digital Map Source,WGS84,CT,Mansfield,3207,NULL,NULL,Established 2022 as a new volunteer monitoring site,12/9/2022 13:06,LallyMe,12/9/2022 13:06,LallyMe,,
17758,Nepaug River,Adjacent Stedman and Steele Roads,River/Stream,41.83059,-72.979525,0,Interpolation-Satellite,WGS84,CT,NEW HARTFORD,4310,4310,105000229,"; 2012 RBV sample collection by Litchfield Montessori/Farmington Academy Montessori school appears to be on private property - at 741 Steele Road 2017 RBV sample collected by FRWA slightly upstream - 100m downstream of 114 Stedman Rd""""",1/24/2012 13:53,BeaucheneM,11/17/2021 18:20,BeckerM,,
18930,White Brook,At private trail off Searles Road  opposite Barrett Hill Rd,River/Stream,41.83064,-71.93234,0,Interpolation-Satellite,WGS84,CT,POMFRET,3710,CT3710-18_01,NULL,Established 2015 as new LG MMI development project site,10/8/2015 9:37,LallyMe,1/24/2018 13:30,TokarzW,,
18809,Housatonic River,BELOW TURNIP ISLAND,River/Stream,41.83065,-73.38412,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,CT6000-00_06,103006291,,10/31/2014 10:05,HumphreysM,10/5/2021 14:34,BeckerM,,
20108,Furnace Brook,Above sandy pull off along Rte 4,River/Stream Perennial,41.83068,-73.34903,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,NULL,NULL,,9/13/2018 14:04,HumphreysM,9/13/2018 14:04,HumphreysM,,
20369,Housatonic River,375m DS of Hatch Brook,River/Stream,41.830725,-73.384444,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,NULL,NULL,Thermal Refuge-bottom end of refuge  Landers/Orciari Study 1995-98,12/30/2019 10:17,HagstromN,12/30/2019 10:17,HagstromN,,
17690,Wash Brook,Downstream Mountain Avenue,River/Stream,41.830729,-72.738724,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,CT4404-00 needs,106003475,Park at #11 Mountain Ave - Muslim community center 2016 fish community training location (gross site!),10/20/2011 14:48,IacobucciA,10/5/2021 14:34,BeckerM,,
16624,East Branch Naugatuck River,Along Newfield Spring Rd,River/Stream,41.8308,-73.1197,24000,Unknown,NAD83,CT,TORRINGTON,6905,Needs,NULL,Initial Site Number=4048 or alias of =4048//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
17101,Tankerhoosen River (Pond),in pond (siene sample),River/Stream,41.8308,-72.4475,24000,Unknown,NAD83,CT,VERNON,4503,CT4503-00_02,NULL,Initial Site Number=5239 or alias of =5239//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
19802,No Name Tributary to Tumbledown Brook,Located off Wynfield Lane off Route 178,River/Stream,41.8313,-72.7542,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,NULL,106003468,The 55m sample site started downstream at the deepest pool below the culvert. The upper part of the channel was lined. Only blacknose dace were present in the sample on 7/21/2017.; Inland Fisheries Division. Fish Sample Site.,8/2/2017 16:03,EltzB,11/17/2021 18:20,BeckerM,,
20368,Housatonic River,270 M below hatch Brook,River/Stream,41.831307,-73.384397,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,NULL,NULL,top of Sand Hollow Thermal Refuge- west bank. Landers/Orciari Study 1995-1998.,12/30/2019 10:15,HagstromN,12/30/2019 10:15,HagstromN,,
18462,Whetstone Brook,US of Route 12,River/Stream,41.83136,-71.8762,24000,Interpolation-Map,NAD83,CT,KILLINGLY,3404,NULL,NULL,TLGV HOBO site summer 2012 (note: HOBO lost); -6765,3/27/2013 9:15,LallyMe,11/17/2021 18:20,BeckerM,,
17099,Tankerhoosen River,US of bolton road Immediately US of belden pond,River/Stream,41.8314,-72.4472,24000,Unknown,NAD83,CT,VERNON,4503,CT4503-00_02,NULL,Initial Site Number=5236 or alias of =5236//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
20367,Housatonic River,250m below hatch Brook mouth,River/Stream,41.831606,-73.384174,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,NULL,NULL,thermograph site- above Sand Hollow thermal refuge -river flow dominate Lander/Orciari study 1995-1998,12/30/2019 10:13,HagstromN,12/30/2019 10:13,HagstromN,,
14593,Whetstone Brook,downstream Route 12,River/Stream,41.831633,-71.878097,24000,GPS-Unspecified,NAD83,CT,KILLINGLY,3404,CT3404-00_01,109002854,Initial Site Number=219 or alias of =//site comments:,9/10/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
17100,Tankerhoosen River,61 meters above belden pond,River/Stream,41.8317,-72.4467,24000,Unknown,NAD83,CT,VERNON,4503,CT4503-00_02,NULL,Initial Site Number=5237 or alias of =5237//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
17584,Whetstone Brook,200 feet below Elmvill Pond waterfall,River/Stream,41.832028,-71.873966,24000,Interpolation-Satellite,WGS84,CT,KILLINGLY,3404,NULL,109002854,; RBV summer 2010 called Cat Hollow Stream.  Below Elmville Pond.  Adjacent to walking trail.,1/24/2011 10:33,Unknown,11/17/2021 18:20,BeckerM,,
17693,West Branch Naugatuck River,at end of brass mill dam road,River/Stream,41.832083,-73.147326,0,Interpolation-Satellite,WGS84,CT,TORRINGTON,6904,NULL,103006226,sampled by WD fisheries on 6/6/2011,10/31/2011 11:15,BeaucheneM,10/5/2021 14:34,BeckerM,,
19161,Birdseye Brook,10m upstream Great Hollow Rd  downstreamTanner Brook confluence,River/Stream,41.83246,-73.32022,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,6010-,103006113,Established 2016 by HVA as new thermal monitoring location - data to assist with culvert removal prioritization,9/28/2016 12:08,LallyMe,10/5/2021 14:34,BeckerM,,
20733,Hockanum River,At Pleasant View Dr.,River/Stream,41.832513,-72.496854,0,Interpolation-Digital Map Source,WGS84,CT,Vernon,4500,NULL,NULL,Established 2022 for Hockanum River PFAS investigation,5/4/2022 16:58,LallyMe,5/4/2022 16:58,LallyMe,,
16004,Nickelmine Brook,500 meters downstream Pothier Road,River/Stream,41.8326,-73.1752,24000,Interpolation-Map,NAD83,CT,TORRINGTON,6903,CT6903-00_02,NULL,Initial Site Number=CTS06621-0023 or alias of =18275//site comments:must call land owner prior to sampling.,7/27/2006 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14492,Willimantic River,upstream old bridge Jones Crossing Road,River/Stream,41.8326,-72.3079,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3100,CT3100-00_03,107002001,Initial Site Number=47 or alias of =//site comments:,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
20029,Housatonic River,East Side Turnip  Island,River/Stream,41.832732,-73.382475,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6000,NULL,NULL,FD- smallmouth bass only sample,2/1/2018 15:27,HagstromN,2/1/2018 15:27,HagstromN,,
17429,Tankerhoosen river,0.17 miles US of Bolton Rd  above the pond,River/Stream,41.8328,-72.4467,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00_02,NULL,Initial Site Number= or alias of =//site comments:added for fisheries hobo project,12/15/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
17102,"Rickenback Brook (Hatch Brook"")""",125m downstream of Reservoir Road,River/Stream,41.8328,-72.4458,24000,Unknown,NAD83,CT,VERNON,4503,CT4503-00-trib,106003441,Initial Site Number=5238 or alias of =5238//site comments:Stream Survey Site Previous description 400 M US bolton rd but stream does not flow across Bolton Rd - updated description based on 2017 RBV location; within Belding Wildlife Management Area,1/12/2009 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
19014,Barrett Ledge Brook,upstream Pomfret Landing Rd,River/Stream,41.83303,-71.93552,0,Interpolation-Satellite,WGS84,CT,POMFRET,3710,3710,NULL,,4/21/2016 7:26,BellucciC,4/25/2016 16:48,LallyMe,,
20352,Hatch Brook,At Mouth,River/Stream,41.833281,-73.383007,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,NULL,NULL,temp logger in thermal refuge,12/10/2019 8:16,HagstromN,12/10/2019 8:16,HagstromN,,
