"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","stationsCommentTxt","createDate","createUser","lastUpdateDate","lastUpdateUser","Year"
16088,"Lebanon Brook","upstream Route 198, North of 198/197 intersection","River/Stream",41.9945,-72.0836,24000,"Interpolation-Map","NAD83","CT","WOODSTOCK",3705,"CT3705-00_01","109002056","Initial Site Number=21-013 or alias of =//site comments:RBV CT Audubon Citizen Science RBV Site 2012",2006-12-11 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
16089,"Morgan Brook","upstream Route 318","River/Stream",41.9086,-73.0007,24000,"Interpolation-Map","NAD83","CT","BARKHAMSTED",4305,"CT4305-00_02","105001733","Initial Site Number= or alias of =//site comments:fisheries hobo site FRWA RBV site fall 2010, 2012",2006-12-11 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
16089,"Morgan Brook","upstream Route 318","River/Stream",41.9086,-73.0007,24000,"Interpolation-Map","NAD83","CT","BARKHAMSTED",4305,"CT4305-00_02","105001733","Initial Site Number= or alias of =//site comments:fisheries hobo site FRWA RBV site fall 2010, 2012",2006-12-11 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
16090,"North Branch Park River","at Farmington Avenue (Route 4)  behind # 19 Woodland street","River/Stream",41.7672,-72.7033,24000,"Interpolation-Map","NAD83","CT","HARTFORD",4404,"CT4404-00_02","106003163","Initial Site Number= or alias of =//site comments:fisheries hobo site",2006-12-11 00:00:00,"HagstromN",2021-10-05 14:34:45,"BeckerM",2008
16103,"Guinea Brook","downstream West Woods Road #2 at USGS gage","River/Stream",41.823994,-73.430092,24000,"Interpolation-Map","NAD83","CT","SHARON",6011,"NOSEG","103006317","; at the first crossing upstream from Route 4 there is an old USGS gage at the location.",2011-05-04 09:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2011
16106,"Branch Brook","Upstream Westford Road at mouth","River/Stream",41.9108,-72.1245,24000,"Interpolation-Map","NAD83","CT","EASTFORD",3203,"CT3203-10_01","107002850","Initial Site Number= or alias of =//site comments:incorporates several smaller good upstream basins, town of eastford transfer station",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2009
16106,"Branch Brook","Upstream Westford Road at mouth","River/Stream",41.9108,-72.1245,24000,"Interpolation-Map","NAD83","CT","EASTFORD",3203,"CT3203-10_01","107002850","Initial Site Number= or alias of =//site comments:incorporates several smaller good upstream basins, town of eastford transfer station",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2010
16108,"Knowlton Brook","Between Cushman Rd and confluence with Squaw Hollow Brook","River/Stream",41.8492,-72.1783,24000,"GPS-Unspecified","NAD83","CT","ASHFORD",3205,"CT3205-01_02","107002179","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16108,"Knowlton Brook","Between Cushman Rd and confluence with Squaw Hollow Brook","River/Stream",41.8492,-72.1783,24000,"GPS-Unspecified","NAD83","CT","ASHFORD",3205,"CT3205-01_02","107002179","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2021
16109,"Gardner Brook","Upstream Route 89 and adjacent Slade Rd","River/Stream",41.8642,-72.1598,24000,"GPS-Unspecified","NAD83","CT","ASHFORD",3206,"CT3206-09_01","107002343","Initial Site Number= or alias of =//site comments:at mouth",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2014
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2017
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2016
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2013
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2012
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2018
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2011
16110,"Mott Hill Brook","off Hunt Ridge Drive at Private Drive for houses # 107-109","River/Stream",41.6615,-72.5365,24000,"Interpolation-Map","NAD83","CT","GLASTONBURY",4008,"CT4008-03_01","106002799","Initial Site Number= or alias of =//site comments:above confluence with Dark Hollow Brook",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2015
16111,"Beaver Meadow Brook","US commuter lot exit 8 off Rt 9","River/Stream",41.4552,-72.5288,24000,"GPS-Unspecified","NAD83","CT","HADDAM",4015,"CT4015-02_01","106001310","Initial Site Number= or alias of =//site comments:good access",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2010
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2015
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2013
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2012
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2011
16112,"Hemlock Valley Brook","at Bone Mill Road","River/Stream",41.4283,-72.4226,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4016,"CT4016-11_01","106001029","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2014
16113,"Hungerford Brook","parallel to Old Town Street at mouth","River/Stream",41.4255,-72.4094,24000,"Interpolation-Map","NAD83","CT","LYME",4016,"CT4016-10_01","106001061","Initial Site Number= or alias of =//site comments:access on private property near town line",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2014
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2011
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2007
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2013
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2012
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2016
16114,"Rugg Brook","US first road crossing from reservoir at #224 Old Waterbury Turnpike","River/Stream",41.9328,-73.1214,24000,"Interpolation-Map","NAD83","CT","WINCHESTER",4302,"CT4302-04_01","105001823","Initial Site Number= or alias of =//site comments:access on winchester water supply property need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2015
16116,"Kettle Brook","MDC east access road at mouth","River/Stream",41.9324,-72.9442,24000,"Interpolation-Map","NAD83","CT","BARKHAMSTED",4308,"CT4308-13_01","105001830","Initial Site Number= or alias of =//site comments:on MDC property will need permission",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2007
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2012
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2013
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2016
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2011
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2014
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2018
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2017
16119,"Day Pond Brook","at mouth","River/Stream",41.5623,-72.4338,24000,"Interpolation-Map","NAD83","CT","COLCHESTER",4700,"CT4700-02_01","106002231","Initial Site Number= or alias of =//site comments:Access via parking area off of Comstock Bridge Road.  Walk upstream on trail until a visual of Day Pond Brook on the opposite side of the river.  Cross River",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2015
16120,"Elbow Brook","at Route 196 and Wopowaug Road","River/Stream",41.5211,-72.4869,24000,"Interpolation-Map","NAD83","CT","EAST HAMPTON",4700,"CT4700-09_01","106002069","Initial Site Number= or alias of =//site comments:Rte 196 and Wopowaug Road",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16121,"Flat Brook","at Route 16 (at mouth)","River/Stream",41.5544,-72.4523,24000,"Interpolation-Map","NAD83","CT","EAST HAMPTON",4700,"CT4700-03_01","106002283","Initial Site Number= or alias of =//site comments:At Rte 16",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2014
16121,"Flat Brook","at Route 16 (at mouth)","River/Stream",41.5544,-72.4523,24000,"Interpolation-Map","NAD83","CT","EAST HAMPTON",4700,"CT4700-03_01","106002283","Initial Site Number= or alias of =//site comments:At Rte 16",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16121,"Flat Brook","at Route 16 (at mouth)","River/Stream",41.5544,-72.4523,24000,"Interpolation-Map","NAD83","CT","EAST HAMPTON",4700,"CT4700-03_01","106002283","Initial Site Number= or alias of =//site comments:At Rte 16",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2012
16122,"Early Brook","at Haywardville Road (East Haddam Fish & Game Club Property)","River/Stream",41.4978,-72.3435,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4800,"CT4800-01_01","106001719","Initial Site Number= or alias of =//site comments:; Contact East Haddam Fish and Game Club prior to sampling:  George Corbeil (manager) 860-873-8356 (Last updated 8/20/15)",2007-05-16 00:00:00,"BellucciC",2021-11-17 18:20:50,"BeckerM",2007
16122,"Early Brook","at Haywardville Road (East Haddam Fish & Game Club Property)","River/Stream",41.4978,-72.3435,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4800,"CT4800-01_01","106001719","Initial Site Number= or alias of =//site comments:; Contact East Haddam Fish and Game Club prior to sampling:  George Corbeil (manager) 860-873-8356 (Last updated 8/20/15)",2007-05-16 00:00:00,"BellucciC",2021-11-17 18:20:50,"BeckerM",2015
16123,"Muddy Brook","Downstream of Hopyard Road","River/Stream",41.4756,-72.342,24000,"Interpolation-Map","NAD83","CT","EAST HADDAM",4800,"CT4800-06_01","106001530","Initial Site Number= or alias of =//site comments:In Devil's Hopyard SP",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2012
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2015
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2013
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2011
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2016
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2018
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2014
16124,"Flat Brook","at Lower Barrack Road","River/Stream",41.938249,-73.321123,24000,"Interpolation-Map","NAD83","CT","CANAAN",6200,"CT6200-05_01","103004217","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2017
16126,"Hall Meadow Brook","at park access road bridge","River/Stream",41.8861,-73.1689,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6901,"CT6901-00_02","103005009","Initial Site Number= or alias of =//site comments:in Minetto State Park",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2007
16126,"Hall Meadow Brook","at park access road bridge","River/Stream",41.8861,-73.1689,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6901,"CT6901-00_02","103005009","Initial Site Number= or alias of =//site comments:in Minetto State Park",2007-05-16 00:00:00,"BellucciC",2021-12-27 17:18:19,"BeckerM",2008
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2013
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2011
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2012
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2014
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2007
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2018
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2017
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2015
16127,"Jakes Brook","at Route 272","River/Stream",41.864151,-73.167442,24000,"Interpolation-Map","NAD83","CT","TORRINGTON",6902,"CT6902-02_01","103005443","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"BellucciC",2021-10-05 14:34:45,"BeckerM",2016
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2010
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2009
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2015
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16128,"Stonehouse Brook","off old trail  downstream Palmer Road","River/Stream",41.7812,-72.1509,24000,"Interpolation-Map","NAD83","CT","CHAPLIN",3204,"CT3204-00_01","107001457","Initial Site Number= or alias of =//site comments:follow old trail TLGV RBV Site 2011, 2012",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
16130,"Menunketesuck River","at Carter Hill Road","River/Stream",41.3072,-72.5056,24000,"Interpolation-Map","NAD83","CT","CLINTON",5103,"CT5103-00_01","104001563","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
